Image ID,lower_bound_n<3,upper_bound_n<3,lower_bound_3<=n<=6,upper_bound_3<=n<=6,lower_bound_>6,upper_bound_>6,lower_bound_%2==0,upper_bound_%2==0,lower_bound_%2!=0,upper_bound_%2!=0
6083048800,0.9499108195304871,0.9760209321975708,5.426646111639233e-12,1.1908859315346021e-11,4.747854887021674e-11,9.564589398269874e-11,0.023978933691978455,0.050088949501514435,5.977191940183257e-13,1.2351920701536567e-12
6077152320,2.4777884822038687e-13,5.822923523565726e-13,3.3001342544108914e-12,7.657582033748778e-12,0.8526175618171692,0.932084321975708,2.412367614695876e-12,6.138832497892821e-12,0.06791558116674423,0.1473822444677353
6076604544,1.9570911313269873e-17,5.619472667202675e-17,0.9977729916572571,0.9992215633392334,3.330906384046983e-11,1.0314751136553113e-10,9.704144133293219e-16,3.057332600587691e-15,0.0007782608736306429,0.0022267168387770653
4355024576,1.5072676569206035e-24,3.340562848499094e-24,0.9999970197677612,0.9999984502792358,5.940231668445757e-22,1.2269027188722072e-21,1.1024518025853556e-29,2.4824325175693424e-29,1.37993959015148e-06,2.7774299269367475e-06
6076011744,1.9572351835381937e-20,7.895438946818649e-20,0.9999998211860657,0.9999998807907104,1.6893037898727388e-19,6.485775324493796e-19,1.0508160049100067e-17,4.2023541209662183e-17,2.1640456093763305e-09,8.614716939803202e-09
6077470368,6.75912181080289e-19,1.1707837875868893e-18,0.999992847442627,0.9999960660934448,9.647665331912531e-20,1.6508799579499435e-19,3.893070243066177e-06,6.904808742547175e-06,1.847923709875773e-21,3.0900997856150176e-21
6075819648,0.9946441054344177,0.9972862005233765,4.566404911229176e-16,7.849703138133857e-16,2.243122709435087e-16,4.523535514977452e-16,0.0027136944700032473,0.005355768371373415,7.945694304934308e-19,1.4016239437587204e-18
4778923984,8.755795394277399e-11,1.5810225351131635e-10,3.8659610740134813e-16,6.900861595179918e-16,0.8592768907546997,0.9151582717895508,0.08484159409999847,0.14072303473949432,7.927699837741164e-13,1.3650298339579203e-12
6079347168,1.0909297553859942e-12,2.278593329643752e-12,8.335957859442885e-20,1.932593376155011e-19,0.08089669793844223,0.1533563733100891,0.8466435074806213,0.91910320520401,5.87491795175987e-17,1.2794750305631427e-16
6083055424,4.81470237900794e-07,1.0514011137274792e-06,1.415667916226937e-09,2.7095501398122224e-09,0.6443482637405396,0.7919738292694092,5.639094524667598e-09,1.215923717268197e-08,0.20802552998065948,0.35565072298049927
6089930272,4.1232010752727255e-13,6.772804431003088e-13,3.933760043266023e-22,6.714224628196142e-22,0.6362836956977844,0.7426685094833374,0.2573314309120178,0.36371612548828125,1.767732531911042e-18,2.9407288208413574e-18
6085557152,9.731287734221902e-19,1.6868665280472454e-18,0.9961888194084167,0.9978995323181152,1.4540089829706643e-22,2.6218199868336146e-22,0.0021003803703933954,0.0038109617307782173,4.366167539657428e-27,7.271800713384951e-27
6076479104,2.448456616863661e-25,3.406109596936747e-25,0.09055812656879425,0.12968145310878754,1.0738054220843867e-17,1.4607200635047392e-17,1.3061307080215184e-20,1.8226281793926676e-20,0.8703184127807617,0.9094417691230774
6085172960,3.2959241728341967e-21,1.2327935534591632e-20,0.999880313873291,0.9999713897705078,5.276502025712564e-22,2.5107229763682352e-21,2.846967981895432e-05,0.0001195864679175429,1.0212807750549826e-25,3.8100014500292475e-25
6089541664,8.792709893512551e-10,3.0899465208733545e-09,2.1286086195266337e-16,9.49301481844298e-16,0.8705620169639587,0.9541984796524048,3.870185422139016e-12,1.2596030989076024e-11,0.04580143466591835,0.12943772971630096
6081446304,7.054101913563601e-20,1.3828022244019006e-19,1.705253641201207e-13,3.472411973844819e-13,0.9999979138374329,0.999998927116394,1.3417219019418913e-18,2.839796242497637e-18,1.0323462902306346e-06,1.9358265035407385e-06
4778792240,0.9998391270637512,0.9999781847000122,5.533696873123717e-13,3.763270511186745e-12,3.0590237548064434e-17,3.1437903123051215e-16,2.7437484250748823e-14,2.9930176176015677e-13,2.1689285858883522e-05,0.00016061161295510828
6054420320,1.9043492682899937e-18,2.4766017082457632e-18,7.598120673217232e-14,9.713253422069523e-14,0.9999865293502808,0.9999898672103882,1.6209766862118613e-10,2.1671051064764413e-10,9.969240636564791e-06,1.3319844583747908e-05
6079510560,2.1138981056874397e-17,4.3442443819043794e-17,0.9791460037231445,0.9893429279327393,9.600375609232752e-15,1.9436626177353304e-14,2.4755476733502175e-18,4.9764442965721226e-18,0.010656993836164474,0.020853852853178978
4355486000,0.9749520421028137,0.9920359253883362,1.879957100365745e-14,5.689064941794691e-14,3.3698785428804e-10,1.0045940745939674e-09,0.007964005693793297,0.02504775859415531,1.883489702094246e-13,5.056507513048758e-13
6075515296,5.960568202850551e-17,1.4628735455114597e-16,2.2939790376594675e-21,5.645615925012385e-21,0.9484001994132996,0.9793723225593567,0.020627541467547417,0.05159969627857208,1.7623161532600447e-18,4.175195382632326e-18
5746719600,1.3490174261678372e-24,2.051129072578731e-24,5.89385271155125e-16,9.202174409300191e-16,0.9999998211860657,0.9999998807907104,7.128629796233313e-22,1.1349747002375618e-21,1.3079252958458909e-11,1.9877210988283878e-11
4354802272,6.932630025602293e-10,1.754527967356978e-09,1.5254692379619052e-14,3.7257997793742337e-14,0.35685276985168457,0.5767267942428589,9.310825721531302e-11,2.2744234273730513e-10,0.42327314615249634,0.6431471109390259
6079089568,1.8925623746950316e-16,3.3090130883921373e-16,4.162582338579713e-24,7.075435453890195e-24,0.12216397374868393,0.1985839158296585,0.8014159798622131,0.8778359293937683,2.698368623676077e-19,4.574586409911331e-19
5746505648,0.4254820942878723,0.7837105989456177,1.0056125931967586e-09,5.453651308329199e-09,8.07552371005863e-16,4.9942383941511265e-15,1.0340214334726358e-13,7.791309372846833e-13,0.21628926694393158,0.5745177865028381
6052187472,3.966229659099116e-21,1.4531127057158786e-20,0.9999998211860657,0.9999998807907104,3.163403819063406e-24,1.2259076749699103e-23,6.661563228121947e-12,2.6244825757082424e-11,2.0873587422461705e-25,7.052882413647992e-25
6076143488,5.304582478058274e-16,7.467053886629359e-16,1.605750480166633e-22,2.31866440127178e-22,0.9949881434440613,0.9963343143463135,0.003665599040687084,0.005011800676584244,1.1056050830944019e-20,1.5997038121031935e-20
6089183456,2.5347237349325607e-21,5.485782658682119e-21,3.5544999124675826e-16,7.300120103988889e-16,0.9989635944366455,0.9995390176773071,7.800690060541645e-19,1.7806359290814098e-18,0.00046088628005236387,0.0010362054454162717
6085317216,0.8365045785903931,0.9762166142463684,6.50772101137842e-12,3.643127119423717e-11,3.9311796548070765e-13,3.3776213163166924e-12,6.036281831027653e-16,7.748742104777065e-15,0.023783236742019653,0.16349509358406067
5740890448,0.12030551582574844,0.34104257822036743,8.914071703003401e-10,3.5763303429803273e-09,2.1407399097696323e-18,8.481268108963405e-18,2.232762470786207e-17,1.093087349578855e-16,0.658957302570343,0.8796943426132202
6081541984,0.9999996423721313,0.9999997615814209,1.0034167331053137e-21,2.2704827461777e-21,9.022831321012844e-19,1.798296235159417e-18,1.0523236682047354e-07,2.2140058320019307e-07,2.993057403764804e-20,5.676727286449755e-20
5746735792,4.3026336744667754e-21,8.975206914232987e-21,2.7556577348771837e-27,6.79303995148555e-27,0.08091769367456436,0.16839806735515594,0.8316017389297485,0.9190822243690491,5.387095129975489e-25,1.1444462691366246e-24
6076062528,4.061772074237524e-08,9.918775134565294e-08,1.3403571585968166e-09,3.842487661387395e-09,0.03013024665415287,0.06289158016443253,0.9371080994606018,0.9698694944381714,1.750129485778018e-10,3.9067052370889144e-10
6089866240,1.492466037888812e-25,2.902436700095104e-25,0.013190233148634434,0.026028046384453773,1.779442580427098e-15,3.2609370864927593e-15,1.3512714975968931e-24,2.5462047660600494e-24,0.9739717841148376,0.9868097305297852
6082994336,1.4020090997314404e-19,3.2271681286810935e-19,0.9998398423194885,0.9999463558197021,9.507167944898212e-17,2.703500204042172e-16,5.352112202672288e-05,0.00015997640730347484,8.193151072046258e-19,2.0526209794998176e-18
6089818400,8.88142252055022e-18,2.0172157467671392e-17,1.7401359487471263e-13,3.8848533222800297e-13,0.9932054877281189,0.9970889687538147,4.469389860266507e-17,1.0790218380941053e-16,0.0029109155293554068,0.006794272921979427
6083084128,1.5621192130729702e-18,4.528140115118902e-18,0.9993099570274353,0.9997945427894592,4.4192769426523295e-17,1.6352376034372174e-16,0.00020533477072604,0.0006899400614202023,1.005198927662389e-20,3.1855643042909147e-20
5740945104,0.9999998211860657,0.9999998807907104,2.4553362388655203e-19,7.599956590329754e-19,5.323311964708843e-16,1.4866398077037577e-15,7.461258444852598e-14,1.8807538534372503e-13,3.791561731247839e-09,9.641511589109086e-09
6075759296,5.377066569268216e-20,8.341934885603435e-20,0.9992855787277222,0.9995280504226685,2.6383369923840638e-20,3.9315619864832644e-20,1.915210642082994e-22,2.948062817409754e-22,0.00047187370364554226,0.0007142719114199281
6081473536,3.1007099519099717e-16,1.058039124689832e-15,0.9997342824935913,0.999914288520813,8.639128908777272e-14,2.499128562514358e-13,8.56725819176063e-05,0.0002655490243341774,5.94046974155063e-14,1.7127563202348067e-13
5748261024,0.9999557733535767,0.9999758005142212,2.6144860989134525e-18,4.794038150204685e-18,1.8567372167760735e-14,3.4448789307250927e-14,2.4104285330395214e-05,4.409283064887859e-05,2.8352601908135493e-18,5.279983599022438e-18
6076434944,6.119908833174259e-12,1.258973741230518e-11,7.136344563101596e-17,1.534775128379223e-16,0.8830341696739197,0.934683620929718,1.601170280544628e-19,2.990770249371095e-19,0.06531627476215363,0.11696577072143555
6079208064,1.9836401780958215e-20,3.838955885733685e-20,0.999999463558197,0.9999996423721313,8.617512742101988e-23,1.617454777862961e-22,1.9405584469073004e-21,3.787056603085805e-21,1.9395730532778543e-07,3.481850967546052e-07
6084974976,0.9614690542221069,0.9915777444839478,1.1825190826542098e-09,4.138553943988654e-09,1.0483716861999125e-16,5.605384524056366e-16,5.83914782980666e-15,4.218905430629187e-14,0.008422059938311577,0.03853074833750725
6087197984,0.9756340980529785,0.9953552484512329,5.196045850530684e-12,2.5091321381731646e-11,2.7022778546076376e-12,1.2974868575377219e-11,1.210845244803047e-16,7.420785770676777e-16,0.004644675180315971,0.024365799501538277
6076195008,3.3429148516006535e-07,1.0771241250040475e-06,2.5916069290587984e-08,1.009096592952119e-07,0.9094022512435913,0.9723763465881348,0.027623102068901062,0.09059595316648483,1.1467983540569548e-07,3.9096110526770644e-07
6076083136,1.6143983744171993e-32,4.5571641399811246e-32,0.9999960064888,0.9999982118606567,4.2691029815762444e-27,1.0717419576757957e-26,1.8846706522959283e-36,4.992431912424871e-36,1.6448310589112225e-06,3.777952770178672e-06
6082975200,7.388247363967472e-18,1.857234880396321e-17,7.046455859675996e-23,1.8517334662858835e-22,0.9895787239074707,0.9960858821868896,0.003914027474820614,0.01042110938578844,3.2026520462886703e-19,8.332881523046012e-19
4355333648,5.982750457183202e-18,1.330309415107589e-17,0.9964040517807007,0.9981764554977417,5.1580538885237504e-14,1.0452059953213605e-13,5.135996848821761e-17,1.1325869443639362e-16,0.0018234659219160676,0.0035957745276391506
6076218560,1.5557427168376947e-20,3.22874442473589e-20,0.9705986976623535,0.9861591458320618,2.4093882622310176e-20,5.095986073478722e-20,0.013840744271874428,0.0294011402875185,8.307289089047118e-24,1.6940884180651665e-23
4355413136,1.9910188775451587e-10,3.6764033484182335e-10,1.336021679572419e-13,2.5130361658819156e-13,0.9241840243339539,0.9583271145820618,0.041672755032777786,0.07581586390733719,4.204277814778834e-09,8.11171663173127e-09
6076011008,0.926061749458313,0.9853996634483337,2.1895478485856046e-10,9.396550204598952e-10,1.2133989993334815e-11,5.873056208027805e-11,2.2733598586521103e-13,1.4751027005779904e-12,0.014600238762795925,0.0739380270242691
5748234528,4.429191904290605e-21,8.495623912504793e-21,1.2103601066825072e-15,2.1050117639237866e-15,0.9954926371574402,0.9975264668464661,3.2040027081518775e-17,5.992269734390524e-17,0.0024734465405344963,0.004507206380367279
6079305952,1.8034495267942682e-29,4.924669673493108e-29,0.999768078327179,0.9999109506607056,1.2772523909257752e-22,3.591273493800552e-22,5.200597862336979e-33,1.505832507974336e-32,8.895375503925607e-05,0.00023162498837336898
6081500768,7.286646551768266e-27,1.6156144050606447e-26,0.9999998211860657,0.9999998807907104,1.0046840349941077e-22,2.2071840927588846e-22,1.0801941085751346e-30,2.468705527122361e-30,1.9820254326674558e-09,4.454354662897231e-09
6087246560,0.9862822890281677,0.9918429255485535,6.286053847722817e-15,1.1215094845374359e-14,9.175714158819151e-16,1.5517303721728696e-15,0.008156895637512207,0.013717574998736382,3.6954149109199315e-19,6.02853676524439e-19
6081525792,0.9999969005584717,0.9999984502792358,6.933432547310424e-19,1.425054558392321e-18,6.057804507501855e-22,1.3488264350540742e-21,1.4979215166022186e-06,2.9116542918927735e-06,6.972727026207867e-23,1.2760150783731541e-22
4778472080,1.2951225084257878e-16,2.8665670165806297e-16,0.9999998211860657,0.9999998807907104,5.911674368513518e-20,1.3738606604741437e-19,5.065103891865874e-09,1.058048937352396e-08,1.048143657061956e-21,2.1501340255029865e-21
6076104480,7.154914602417289e-18,2.0955525631899936e-17,6.377111168128312e-23,2.0417942921606336e-22,0.9863421320915222,0.9955572485923767,0.004442698322236538,0.013657731004059315,2.5434369194630704e-19,6.720998607333969e-19
6085409216,2.2218424662859862e-21,3.2880257692849874e-21,5.924537249181948e-22,9.576880441514621e-22,0.9995459914207458,0.999715268611908,0.00028458982706069946,0.0004539353249128908,2.089600777629965e-22,3.376220670924186e-22
6085357696,1.1738716552620043e-13,2.6560492086963317e-13,6.532321905616811e-10,1.6299527283436532e-09,0.4126965403556824,0.6127360463142395,6.9214594992927925e-12,1.6704958596958086e-11,0.38726386427879333,0.5873034000396729
5751892784,0.9986592531204224,0.9998394250869751,1.536639874588977e-13,1.133857114102299e-12,3.339097316398446e-16,4.0585100858909866e-15,6.266542443782814e-16,9.811096230685941e-15,0.0001604197168489918,0.0013406315119937062
6089604224,1.5969152117748668e-19,4.057454804434258e-19,0.999956488609314,0.9999817609786987,5.914507842904107e-14,1.331054000743362e-13,5.354382918114796e-21,1.2549854198890258e-20,1.817604061216116e-05,4.340164741734043e-05
6087170016,0.9999195337295532,0.9999614953994751,4.6502071274461674e-30,1.1323778951188721e-29,6.657433659283165e-29,1.3462058921978555e-28,3.8425016100518405e-05,8.034869097173214e-05,1.5948193738939428e-28,3.1914886034994696e-28
6085666816,0.9969348311424255,0.9988995790481567,1.0708706867299206e-20,3.088878199793403e-20,3.7946684361109205e-28,1.1181631478671467e-27,0.0011002705432474613,0.0030649485997855663,3.4218515656162014e-33,9.903592802923559e-33
6081567008,1.14488412527857e-31,2.035564305807638e-31,0.9999902844429016,0.9999943971633911,7.829912800619495e-19,1.2943954869777058e-18,5.447574039862957e-06,9.55697578319814e-06,3.8973224357804244e-25,6.935809045818339e-25
6089988416,1.7081748164318972e-16,2.698864022144935e-16,2.1375201955664558e-11,3.3873383264992896e-11,0.9179071187973022,0.9457899332046509,9.919710018679861e-12,1.4998660299858635e-11,0.05420997366309166,0.08209281414747238
6076448928,0.9697424173355103,0.985000729560852,2.3811824623926373e-16,4.985121355023355e-16,2.1113668403687988e-15,4.690152295537412e-15,0.014999126084148884,0.03025742433965206,1.419802478490492e-18,2.619286641598404e-18
6075485120,3.882529627827962e-19,6.822844186278795e-19,0.9942384362220764,0.9965177774429321,1.5818274115525055e-17,2.5021283778720578e-17,1.2828696298705743e-19,2.0830895828271432e-19,0.0034820998553186655,0.005761420354247093
5740813904,3.242364872684672e-14,8.60847105947117e-14,0.9999216794967651,0.9999655485153198,6.5385696158923746e-15,1.5212137444348996e-14,4.600561514827206e-16,1.1729088625570135e-15,3.43340725521557e-05,7.807661313563585e-05
6076606016,3.2934064004598584e-15,4.669697720410641e-15,5.79759627666868e-23,7.755299132292457e-23,0.8900638818740845,0.9242503643035889,0.07574953883886337,0.10993604362010956,7.844272035667957e-18,1.1177546860821866e-17
6085448224,0.9990735054016113,0.9994789958000183,3.5243322149547396e-11,6.676938862915094e-11,3.93585615487968e-11,7.230709780925437e-11,0.0005208519287407398,0.000926330394577235,2.8919951503003638e-11,5.102258893163736e-11
6076091968,3.6316787001987855e-30,7.501918430563618e-30,0.9999989867210388,0.9999994039535522,1.6279449357957588e-24,3.695782180954684e-24,4.263995054251865e-29,8.961755874669022e-29,4.5325796804718266e-07,9.259569537789503e-07
4778583216,0.23955687880516052,0.30350473523139954,2.3593461406790084e-08,3.559084760240694e-08,1.1363905476347025e-11,1.6556119322719276e-11,0.6964951157569885,0.7604430913925171,3.684303838576153e-13,5.196779421720588e-13
4354989312,7.110669475104969e-14,1.889918072300184e-13,0.9999945759773254,0.9999979734420776,1.2733172706086295e-18,3.454700182788172e-18,1.9303240605950123e-06,5.184700512472773e-06,4.1607402202423205e-13,1.1034570609677608e-12
